STATUS OK
S 0.750|NaN|0.048|NaN|NaN|0|0.200|1|NO|NO_VALID_SIMULATIONS|micron|dimensionless|9|2024|NaN|INSUFFICIENT_POINTS|0|B||G
D 3ff2000000000000,7ff8000000000000,3fbac4d42f6c4390,7ff8000000000000,7ff8000000000000,0000000000000000,3fc999999999999a,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4022000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000
S 1.125|NaN|0.105|NaN|NaN|0|0.200|1|NO|NO_VALID_SIMULATIONS|micron|dimensionless|9|2024|NaN|INSUFFICIENT_POINTS|0|B||G
D 3ff8000000000000,7ff8000000000000,3fc6d1b7717800d0,7ff8000000000000,7ff8000000000000,0000000000000000,3fc999999999999a,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4022000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000
S 1.500|NaN|0.178|NaN|NaN|0|0.200|1|NO|NO_VALID_SIMULATIONS|micron|dimensionless|9|2024|NaN|INSUFFICIENT_POINTS|0|B||G
TABLE curves/A__PAIR_CORRELATION__93e464c1e3ddd7a5c61ea0039eb9250046a247f5ba9b161aee6e0fd80b0cdd8f rows=4 cols=20
H Radius|Observed|CSR_Expectation|Envelope_Lower|Envelope_Upper|Envelope_N|Envelope_Level|Envelope_Rank|Saturated|Envelope_Status|Radius_Unit|Value_Unit|Simulations|Seed|Global_P|Status|Global_Rank_N|Source_Channel|Target_Channel|Function
D 3fd8000000000000,0000000000000000,3ff0000000000000,0000000000000000,0000000000000000,4022000000000000,3fc999999999999a,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4022000000000000,7ff8000000000000,3ff0000000000000,7ff8000000000000,4024000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000
S 0.375|0|1|0|0.000|9|0.200|1|NO|OK|micron|dimensionless|9|2024|1|OK|10|A||PAIR_CORRELATION
D 3fe8000000000000,0000000000000000,3ff0000000000000,0000000000000000,0000000000000000,4022000000000000,3fc999999999999a,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4022000000000000,7ff8000000000000,3ff0000000000000,7ff8000000000000,4024000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000
S 0.750|0|1|0|0.000|9|0.200|1|NO|OK|micron|dimensionless|9|2024|1|OK|10|A||PAIR_CORRELATION
D 3ff2000000000000,0000000000000000,3ff0000000000000,0000000000000000,0000000000000000,4022000000000000,3fc999999999999a,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4022000000000000,7ff8000000000000,3ff0000000000000,7ff8000000000000,4024000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000
S 1.125|0|1|0|0.000|9|0.200|1|NO|OK|micron|dimensionless|9|2024|1|OK|10|A||PAIR_CORRELATION
D 3ff8000000000000,0000000000000000,3ff0000000000000,0000000000000000,402f24edaf91a529,4022000000000000,3fc999999999999a,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4022000000000000,7ff8000000000000,3ff0000000000000,7ff8000000000000,4024000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000
S 1.500|0|1|0|15.572|9|0.200|1|NO|OK|micron|dimensionless|9|2024|1|OK|10|A||PAIR_CORRELATION
TABLE curves/B__PAIR_CORRELATION__76f574e0d96d61f92a0ec20a4fc68021e37964e48bf5bf3273f21729bda3d214 rows=4 cols=20
H Radius|Observed|CSR_Expectation|Envelope_Lower|Envelope_Upper|Envelope_N|Envelope_Level|Envelope_Rank|Saturated|Envelope_Status|Radius_Unit|Value_Unit|Simulations|Seed|Global_P|Status|Global_Rank_N|Source_Channel|Target_Channel|Function
D 3fd8000000000000,7ff8000000000000,3ff0000000000000,7ff8000000000000,7ff8000000000000,0000000000000000,3fc999999999999a,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4022000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000
S 0.375|NaN|1|NaN|NaN|0|0.200|1|NO|NO_VALID_SIMULATIONS|micron|dimensionless|9|2024|NaN|INSUFFICIENT_POINTS|0|B||PAIR_CORRELATION
D 3fe8000000000000,7ff8000000000000,3ff0000000000000,7ff8000000000000,7ff8000000000000,0000000000000000,3fc999999999999a,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4022000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000
S 0.750|NaN|1|NaN|NaN|0|0.200|1|NO|NO_VALID_SIMULATIONS|micron|dimensionless|9|2024|NaN|INSUFFICIENT_POINTS|0|B||PAIR_CORRELATION
D 3ff2000000000000,7ff8000000000000,3ff0000000000000,7ff8000000000000,7ff8000000000000,0000000000000000,3fc999999999999a,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4022000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000
S 1.125|NaN|1|NaN|NaN|0|0.200|1|NO|NO_VALID_SIMULATIONS|micron|dimensionless|9|2024|NaN|INSUFFICIENT_POINTS|0|B||PAIR_CORRELATION
D 3ff8000000000000,7ff8000000000000,3ff0000000000000,7ff8000000000000,7ff8000000000000,0000000000000000,3fc999999999999a,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4022000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,0000000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000
S 1.500|NaN|1|NaN|NaN|0|0.200|1|NO|NO_VALID_SIMULATIONS|micron|dimensionless|9|2024|NaN|INSUFFICIENT_POINTS|0|B||PAIR_CORRELATION
TABLE curves/A_to_B__CROSS_K__bcd3cd046fa393c099e6ed83455a22e7abd537e15b3eca32a5ae2f14d4d2cef5 rows=4 cols=20
H Radius|Observed|CSR_Expectation|Envelope_Lower|Envelope_Upper|Envelope_N|Envelope_Level|Envelope_Rank|Saturated|Envelope_Status|Radius_Unit|Value_Unit|Simulations|Seed|Global_P|Status|Global_Rank_N|Source_Channel|Target_Channel|Function
D 3fd8000000000000,0000000000000000,3fdc463abeccb2bb,0000000000000000,0000000000000000,4022000000000000,3fc999999999999a,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4022000000000000,7ff8000000000000,3fb999999999999a,7ff8000000000000,4024000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000
S 0.375|0.000|0.442|0|0.000|9|0.200|1|NO|OK|micron|micron^2|9|2024|0.100|OK|10|A|B|CROSS_K
D 3fe8000000000000,40356be69c8fde26,3ffc463abeccb2bb,0000000000000000,0000000000000000,4022000000000000,3fc999999999999a,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4022000000000000,7ff8000000000000,3fb999999999999a,7ff8000000000000,4024000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000
S 0.750|21.421|1.767|0|0.000|9|0.200|1|NO|OK|micron|micron^2|9|2024|0.100|OK|10|A|B|CROSS_K
D 3ff2000000000000,40356be69c8fde26,400fcf0216a64912,0000000000000000,0000000000000000,4022000000000000,3fc999999999999a,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4022000000000000,7ff8000000000000,3fb999999999999a,7ff8000000000000,4024000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000
S 1.125|21.421|3.976|0|0.000|9|0.200|1|NO|OK|micron|micron^2|9|2024|0.100|OK|10|A|B|CROSS_K
D 3ff8000000000000,40356be69c8fde26,401c463abeccb2bb,0000000000000000,403766c95f6d5b02,4022000000000000,3fc999999999999a,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4022000000000000,7ff8000000000000,3fb999999999999a,7ff8000000000000,4024000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000
S 1.500|21.421|7.069|0|23.402|9|0.200|1|NO|OK|micron|micron^2|9|2024|0.100|OK|10|A|B|CROSS_K
TABLE curves/B_to_A__CROSS_K__0b29f86dfc016b0ccf517b7954d5d3c61f325deb09bf1febda9b79af6881a26a rows=4 cols=20
H Radius|Observed|CSR_Expectation|Envelope_Lower|Envelope_Upper|Envelope_N|Envelope_Level|Envelope_Rank|Saturated|Envelope_Status|Radius_Unit|Value_Unit|Simulations|Seed|Global_P|Status|Global_Rank_N|Source_Channel|Target_Channel|Function
D 3fd8000000000000,0000000000000000,3fdc463abeccb2bb,0000000000000000,4032edb1f142ae32,4022000000000000,3fc999999999999a,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4022000000000000,7ff8000000000000,3fc999999999999a,7ff8000000000000,4024000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000
S 0.375|0.000|0.442|0|18.928|9|0.200|1|NO|OK|micron|micron^2|9|2024|0.200|OK|10|B|A|CROSS_K
D 3fe8000000000000,40356be69c8fde26,3ffc463abeccb2bb,0000000000000000,4032edb1f142ae32,4022000000000000,3fc999999999999a,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4022000000000000,7ff8000000000000,3fc999999999999a,7ff8000000000000,4024000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000
S 0.750|21.421|1.767|0|18.928|9|0.200|1|NO|OK|micron|micron^2|9|2024|0.200|OK|10|B|A|CROSS_K
D 3ff2000000000000,40356be69c8fde26,400fcf0216a64912,0000000000000000,4036ba24914e887c,4022000000000000,3fc999999999999a,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4022000000000000,7ff8000000000000,3fc999999999999a,7ff8000000000000,4024000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000
S 1.125|21.421|3.976|0|22.727|9|0.200|1|NO|OK|micron|micron^2|9|2024|0.200|OK|10|B|A|CROSS_K
D 3ff8000000000000,40356be69c8fde26,401c463abeccb2bb,0000000000000000,4036ba24914e887c,4022000000000000,3fc999999999999a,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4022000000000000,7ff8000000000000,3fc999999999999a,7ff8000000000000,4024000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000
S 1.500|21.421|7.069|0|22.727|9|0.200|1|NO|OK|micron|micron^2|9|2024|0.200|OK|10|B|A|CROSS_K
TABLE curves/A_to_B__CROSS_L__ca0dd99f000997aedee1b2f02c4e164c25c9f163756f4a683ce755e99cf68a56 rows=4 cols=20
H Radius|Observed|CSR_Expectation|Envelope_Lower|Envelope_Upper|Envelope_N|Envelope_Level|Envelope_Rank|Saturated|Envelope_Status|Radius_Unit|Value_Unit|Simulations|Seed|Global_P|Status|Global_Rank_N|Source_Channel|Target_Channel|Function
D 3fd8000000000000,0000000000000000,3fd8000000000000,0000000000000000,0000000000000000,4022000000000000,3fc999999999999a,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4022000000000000,7ff8000000000000,3fb999999999999a,7ff8000000000000,4024000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000
S 0.375|0.000|0.375|0|0.000|9|0.200|1|NO|OK|micron|micron|9|2024|0.100|OK|10|A|B|CROSS_L
D 3fe8000000000000,4004e3db877f152b,3fe8000000000000,0000000000000000,0000000000000000,4022000000000000,3fc999999999999a,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4022000000000000,7ff8000000000000,3fb999999999999a,7ff8000000000000,4024000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000
S 0.750|2.611|0.750|0|0.000|9|0.200|1|NO|OK|micron|micron|9|2024|0.100|OK|10|A|B|CROSS_L
D 3ff2000000000000,4004e3db877f152b,3ff2000000000000,0000000000000000,0000000000000000,4022000000000000,3fc999999999999a,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4022000000000000,7ff8000000000000,3fb999999999999a,7ff8000000000000,4024000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000
S 1.125|2.611|1.125|0|0.000|9|0.200|1|NO|OK|micron|micron|9|2024|0.100|OK|10|A|B|CROSS_L
D 3ff8000000000000,4004e3db877f152b,3ff8000000000000,0000000000000000,4005d58d2c4b5c39,4022000000000000,3fc999999999999a,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4022000000000000,7ff8000000000000,3fb999999999999a,7ff8000000000000,4024000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000
S 1.500|2.611|1.500|0|2.729|9|0.200|1|NO|OK|micron|micron|9|2024|0.100|OK|10|A|B|CROSS_L
TABLE curves/B_to_A__CROSS_L__af78a772cc2434e35d41fdb84f22d436c766e3f9d799568c7b5e2898191a1c50 rows=4 cols=20
H Radius|Observed|CSR_Expectation|Envelope_Lower|Envelope_Upper|Envelope_N|Envelope_Level|Envelope_Rank|Saturated|Envelope_Status|Radius_Unit|Value_Unit|Simulations|Seed|Global_P|Status|Global_Rank_N|Source_Channel|Target_Channel|Function
D 3fd8000000000000,0000000000000000,3fd8000000000000,0000000000000000,4003a30c6a24c909,4022000000000000,3fc999999999999a,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4022000000000000,7ff8000000000000,3fc999999999999a,7ff8000000000000,4024000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000
S 0.375|0.000|0.375|0|2.455|9|0.200|1|NO|OK|micron|micron|9|2024|0.200|OK|10|B|A|CROSS_L
D 3fe8000000000000,4004e3db877f152b,3fe8000000000000,0000000000000000,4003a30c6a24c909,4022000000000000,3fc999999999999a,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4022000000000000,7ff8000000000000,3fc999999999999a,7ff8000000000000,4024000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000
S 0.750|2.611|0.750|0|2.455|9|0.200|1|NO|OK|micron|micron|9|2024|0.200|OK|10|B|A|CROSS_L
D 3ff2000000000000,4004e3db877f152b,3ff2000000000000,0000000000000000,4005846c17e66071,4022000000000000,3fc999999999999a,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4022000000000000,7ff8000000000000,3fc999999999999a,7ff8000000000000,4024000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000
S 1.125|2.611|1.125|0|2.690|9|0.200|1|NO|OK|micron|micron|9|2024|0.200|OK|10|B|A|CROSS_L
D 3ff8000000000000,4004e3db877f152b,3ff8000000000000,0000000000000000,4005846c17e66071,4022000000000000,3fc999999999999a,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4022000000000000,7ff8000000000000,3fc999999999999a,7ff8000000000000,4024000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000
S 1.500|2.611|1.500|0|2.690|9|0.200|1|NO|OK|micron|micron|9|2024|0.200|OK|10|B|A|CROSS_L
TABLE curves/A_to_B__CROSS_G__bdfa52467927c1689ef92f9247410d03a85c6db32f14508dabe98b471ca20ebc rows=4 cols=20
H Radius|Observed|CSR_Expectation|Envelope_Lower|Envelope_Upper|Envelope_N|Envelope_Level|Envelope_Rank|Saturated|Envelope_Status|Radius_Unit|Value_Unit|Simulations|Seed|Global_P|Status|Global_Rank_N|Source_Channel|Target_Channel|Function
D 3fd8000000000000,0000000000000000,3f88faaa11c69ac0,0000000000000000,0000000000000000,4022000000000000,3fc999999999999a,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4022000000000000,7ff8000000000000,3fb999999999999a,7ff8000000000000,4024000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000
S 0.375|0.000|0.012|0|0.000|9|0.200|1|NO|OK|micron|dimensionless|9|2024|0.100|OK|10|A|B|CROSS_G
D 3fe8000000000000,3fe0000000000000,3fa8869edbbfc9c0,0000000000000000,0000000000000000,4022000000000000,3fc999999999999a,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4022000000000000,7ff8000000000000,3fb999999999999a,7ff8000000000000,4024000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000
S 0.750|0.500|0.048|0|0.000|9|0.200|1|NO|OK|micron|dimensionless|9|2024|0.100|OK|10|A|B|CROSS_G
D 3ff2000000000000,3fe0000000000000,3fbac4d42f6c4390,0000000000000000,0000000000000000,4022000000000000,3fc999999999999a,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4022000000000000,7ff8000000000000,3fb999999999999a,7ff8000000000000,4024000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000
S 1.125|0.500|0.105|0|0.000|9|0.200|1|NO|OK|micron|dimensionless|9|2024|0.100|OK|10|A|B|CROSS_G
D 3ff8000000000000,3fe0000000000000,3fc6d1b7717800d0,0000000000000000,3fe0000000000000,4022000000000000,3fc999999999999a,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4022000000000000,7ff8000000000000,3fb999999999999a,7ff8000000000000,4024000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000
S 1.500|0.500|0.178|0|0.500|9|0.200|1|NO|OK|micron|dimensionless|9|2024|0.100|OK|10|A|B|CROSS_G
TABLE curves/B_to_A__CROSS_G__a71f177df23c551d55c9b4addc68f4d167ba5c6ae88c1339d12f31efe2179c88 rows=4 cols=20
H Radius|Observed|CSR_Expectation|Envelope_Lower|Envelope_Upper|Envelope_N|Envelope_Level|Envelope_Rank|Saturated|Envelope_Status|Radius_Unit|Value_Unit|Simulations|Seed|Global_P|Status|Global_Rank_N|Source_Channel|Target_Channel|Function
D 3fd8000000000000,0000000000000000,3f98d3aabc878be0,0000000000000000,3ff0000000000000,4022000000000000,3fc999999999999a,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4022000000000000,7ff8000000000000,3fc999999999999a,7ff8000000000000,4024000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000
S 0.375|0|0.024|0|1|9|0.200|1|NO|OK|micron|dimensionless|9|2024|0.200|OK|10|B|A|CROSS_G
D 3fe8000000000000,3ff0000000000000,3fb7f03db6c6a418,0000000000000000,3ff0000000000000,4022000000000000,3fc999999999999a,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4022000000000000,7ff8000000000000,3fc999999999999a,7ff8000000000000,4024000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000
S 0.750|1|0.094|0|1|9|0.200|1|NO|OK|micron|dimensionless|9|2024|0.200|OK|10|B|A|CROSS_G
D 3ff2000000000000,3ff0000000000000,3fc95e8af7cf0684,0000000000000000,3ff0000000000000,4022000000000000,3fc999999999999a,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4022000000000000,7ff8000000000000,3fc999999999999a,7ff8000000000000,4024000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000
S 1.125|1|0.198|0|1|9|0.200|1|NO|OK|micron|dimensionless|9|2024|0.200|OK|10|B|A|CROSS_G
D 3ff8000000000000,3ff0000000000000,3fd4c9001ceca750,0000000000000000,3ff0000000000000,4022000000000000,3fc999999999999a,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4022000000000000,7ff8000000000000,3fc999999999999a,7ff8000000000000,4024000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000
S 1.500|1|0.325|0|1|9|0.200|1|NO|OK|micron|dimensionless|9|2024|0.200|OK|10|B|A|CROSS_G
TABLE curves/A_to_B__CROSS_PAIR_CORRELATION__ac4e78276b359ad744330be1afcd0c3c5a95bfb003eff97d68d498c474b62282 rows=4 cols=20
H Radius|Observed|CSR_Expectation|Envelope_Lower|Envelope_Upper|Envelope_N|Envelope_Level|Envelope_Rank|Saturated|Envelope_Status|Radius_Unit|Value_Unit|Simulations|Seed|Global_P|Status|Global_Rank_N|Source_Channel|Target_Channel|Function
D 3fd8000000000000,0000000000000000,3ff0000000000000,0000000000000000,0000000000000000,4022000000000000,3fc999999999999a,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4022000000000000,7ff8000000000000,3fb999999999999a,7ff8000000000000,4024000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000
S 0.375|0.000|1|0|0.000|9|0.200|1|NO|OK|micron|dimensionless|9|2024|0.100|OK|10|A|B|CROSS_PAIR_CORRELATION
D 3fe8000000000000,403029abb64fb220,3ff0000000000000,0000000000000000,0000000000000000,4022000000000000,3fc999999999999a,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4022000000000000,7ff8000000000000,3fb999999999999a,7ff8000000000000,4024000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000
S 0.750|16.163|1|0|0.000|9|0.200|1|NO|OK|micron|dimensionless|9|2024|0.100|OK|10|A|B|CROSS_PAIR_CORRELATION
D 3ff2000000000000,0000000000000000,3ff0000000000000,0000000000000000,0000000000000000,4022000000000000,3fc999999999999a,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4022000000000000,7ff8000000000000,3fb999999999999a,7ff8000000000000,4024000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000
S 1.125|0.000|1|0|0.000|9|0.200|1|NO|OK|micron|dimensionless|9|2024|0.100|OK|10|A|B|CROSS_PAIR_CORRELATION
D 3ff8000000000000,0000000000000000,3ff0000000000000,0000000000000000,401e44c7f7bdbca9,4022000000000000,3fc999999999999a,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4022000000000000,7ff8000000000000,3fb999999999999a,7ff8000000000000,4024000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000
S 1.500|0.000|1|0|7.567|9|0.200|1|NO|OK|micron|dimensionless|9|2024|0.100|OK|10|A|B|CROSS_PAIR_CORRELATION
TABLE curves/B_to_A__CROSS_PAIR_CORRELATION__6f45d58a8510ef0ede1af6b7a5b9efdf464cb476f6799db06b1595df7246fb94 rows=4 cols=20
H Radius|Observed|CSR_Expectation|Envelope_Lower|Envelope_Upper|Envelope_N|Envelope_Level|Envelope_Rank|Saturated|Envelope_Status|Radius_Unit|Value_Unit|Simulations|Seed|Global_P|Status|Global_Rank_N|Source_Channel|Target_Channel|Function
D 3fd8000000000000,0000000000000000,3ff0000000000000,0000000000000000,40456c3479d899b7,4022000000000000,3fc999999999999a,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4022000000000000,7ff8000000000000,3fc999999999999a,7ff8000000000000,4024000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000
S 0.375|0.000|1|0|42.845|9|0.200|1|NO|OK|micron|dimensionless|9|2024|0.200|OK|10|B|A|CROSS_PAIR_CORRELATION
D 3fe8000000000000,403029abb64fb220,3ff0000000000000,0000000000000000,0000000000000000,4022000000000000,3fc999999999999a,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4022000000000000,7ff8000000000000,3fc999999999999a,7ff8000000000000,4024000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000
S 0.750|16.163|1|0|0.000|9|0.200|1|NO|OK|micron|dimensionless|9|2024|0.200|OK|10|B|A|CROSS_PAIR_CORRELATION
D 3ff2000000000000,0000000000000000,3ff0000000000000,0000000000000000,402493d522efe463,4022000000000000,3fc999999999999a,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4022000000000000,7ff8000000000000,3fc999999999999a,7ff8000000000000,4024000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000
S 1.125|0.000|1|0|10.289|9|0.200|1|NO|OK|micron|dimensionless|9|2024|0.200|OK|10|B|A|CROSS_PAIR_CORRELATION
D 3ff8000000000000,0000000000000000,3ff0000000000000,0000000000000000,0000000000000000,4022000000000000,3fc999999999999a,3ff0000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000,4022000000000000,7ff8000000000000,3fc999999999999a,7ff8000000000000,4024000000000000,7ff8000000000000,7ff8000000000000,7ff8000000000000
S 1.500|0.000|1|0|0.000|9|0.200|1|NO|OK|micron|dimensionless|9|2024|0.200|OK|10|B|A|CROSS_PAIR_CORRELATION
